"fips","year","percent_unemployed"
35007,"2013",7.1
35007,"2014",6.3
35007,"2015",6.1
35009,"2007",2.8
35009,"2008",3.2
35009,"2009",4.5
35009,"2010",5.4
35009,"2011",5.1
35009,"2012",4.9
35009,"2013",5.1
35009,"2014",5.1
35009,"2015",4.9
35011,"2007",3.9
35011,"2008",4.1
35011,"2009",5.2
35011,"2010",5.8
35011,"2011",4.9
35011,"2012",4.1
35011,"2013",4.6
35011,"2014",4.7
35011,"2015",5.0
35013,"2007",4.2
35013,"2008",4.7
35013,"2009",7.3
35013,"2010",7.7
35013,"2011",7.5
35013,"2012",7.3
35013,"2013",7.5
35013,"2014",7.4
35013,"2015",7.4
35015,"2007",3.0
35015,"2008",3.0
35015,"2009",5.9
35015,"2010",6.4
35015,"2011",5.1
35015,"2012",4.7
35015,"2013",4.6
35015,"2014",4.5
35015,"2015",4.9
35017,"2007",3.8
35017,"2008",5.0
35017,"2009",12.8
35017,"2010",9.6
35017,"2011",7.2
35017,"2012",6.6
35017,"2013",6.8
35017,"2014",6.7
35017,"2015",6.6
35019,"2007",5.9
35019,"2008",6.1
35019,"2009",7.9
35019,"2010",10.1
35019,"2011",10.7
35019,"2012",10.0
35019,"2013",8.7
35019,"2014",7.7
35019,"2015",7.1
35021,"2007",2.8
35021,"2008",3.0
35021,"2009",4.9
35021,"2010",5.8
35021,"2011",6.4
35021,"2012",6.2
35021,"2013",5.0
35021,"2014",5.1
35021,"2015",8.6
35023,"2007",3.0
35023,"2008",4.3
35023,"2009",8.2
35023,"2010",8.4
35023,"2011",7.5
35023,"2012",7.3
35023,"2013",7.6
35023,"2014",7.2
35023,"2015",6.3
35025,"2007",2.5
35025,"2008",2.9
35025,"2009",7.9
35025,"2010",7.9
35025,"2011",5.6
35025,"2012",4.7
35025,"2013",4.5
35025,"2014",4.4
35025,"2015",6.2
35027,"2007",3.1
35027,"2008",3.5
35027,"2009",5.8
35027,"2010",7.5
35027,"2011",6.8
35027,"2012",6.5
35027,"2013",6.5
35027,"2014",6.1
35027,"2015",5.8
35028,"2007",2.2
35028,"2008",3.0
35028,"2009",3.3
35028,"2010",3.7
35028,"2011",3.6
35028,"2012",3.9
35028,"2013",4.2
35028,"2014",4.2
35028,"2015",4.1
35029,"2007",10.1
35029,"2008",12.1
35029,"2009",17.5
35029,"2010",20.1
35029,"2011",20.2
35029,"2012",20.0
35029,"2013",19.0
35029,"2014",18.3
35029,"2015",17.6
35031,"2007",4.6
35031,"2008",5.5
35031,"2009",8.3
35031,"2010",9.9
35031,"2011",9.9
35031,"2012",9.5
35031,"2013",10.1
35031,"2014",10.1
35031,"2015",9.7
35033,"2007",7.9
35033,"2008",8.6
35033,"2009",12.8
35033,"2010",12.6
35033,"2011",12.5
35033,"2012",11.1
35033,"2013",11.7
35033,"2014",11.1
35033,"2015",9.7
35035,"2007",3.8
35035,"2008",4.4
35035,"2009",6.7
35035,"2010",7.2
35035,"2011",6.7
35035,"2012",6.5
35035,"2013",6.4
35035,"2014",6.3
35035,"2015",6.2
35037,"2007",4.5
35037,"2008",4.9
35037,"2009",6.8
35037,"2010",9.4
35037,"2011",9.6
35037,"2012",8.0
35037,"2013",7.2
35037,"2014",6.6
35037,"2015",7.2
35039,"2007",4.8
35039,"2008",5.5
35039,"2009",7.6
35039,"2010",9.1
35039,"2011",9.3
35039,"2012",9.2
35039,"2013",9.5
35039,"2014",8.7
35039,"2015",8.0
35041,"2007",2.8
35041,"2008",3.1
35041,"2009",4.8
35041,"2010",6.3
35041,"2011",5.7
35041,"2012",5.6
35041,"2013",5.6
35041,"2014",5.6
35041,"2015",5.5
35043,"2007",4.3
35043,"2008",5.2
35043,"2009",8.5
35043,"2010",8.4
35043,"2011",8.0
35043,"2012",7.8
35043,"2013",7.5
35043,"2014",7.2
35043,"2015",6.7
35045,"2007",3.4
35045,"2008",3.9
35045,"2009",7.9
35045,"2010",9.4
35045,"2011",7.8
35045,"2012",7.1
35045,"2013",6.8
35045,"2014",6.4
35045,"2015",7.0
35047,"2007",4.2
35047,"2008",4.9
35047,"2009",7.3
35047,"2010",9.6
35047,"2011",9.5
35047,"2012",8.9
35047,"2013",8.3
35047,"2014",8.2
35047,"2015",7.7
35049,"2007",3.0
35049,"2008",3.8
35049,"2009",6.6
35049,"2010",6.8
35049,"2011",6.3
35049,"2012",5.8
35049,"2013",5.6
35049,"2014",5.6
35049,"2015",5.4
35051,"2007",3.5
35051,"2008",4.1
35051,"2009",5.8
35051,"2010",9.2
35051,"2011",9.9
35051,"2012",9.9
35051,"2013",9.7
35051,"2014",9.3
35051,"2015",9.1
35053,"2007",3.2
35053,"2008",3.6
35053,"2009",5.3
35053,"2010",7.8
35053,"2011",7.7
35053,"2012",7.0
35053,"2013",7.4
35053,"2014",7.4
35053,"2015",7.6
35055,"2007",4.9
35055,"2008",5.5
35055,"2009",8.9
35055,"2010",10.6
35055,"2011",10.4
35055,"2012",10.4
35055,"2013",10.3
35055,"2014",10.0
35055,"2015",9.3
35057,"2007",4.6
35057,"2008",5.6
35057,"2009",9.4
35057,"2010",11.5
35057,"2011",11.4
35057,"2012",10.5
35057,"2013",10.2
35057,"2014",9.8
35057,"2015",9.0
35059,"2007",2.7
35059,"2008",2.9
35059,"2009",5.6
35059,"2010",6.3
35059,"2011",4.8
35059,"2012",4.4
35059,"2013",4.6
35059,"2014",4.6
35059,"2015",4.4
35061,"2007",3.9
35061,"2008",5.1
35061,"2009",8.5
35061,"2010",9.6
35061,"2011",9.1
35061,"2012",8.8
35061,"2013",8.5
35061,"2014",8.0
35061,"2015",7.5
36000,"2007",4.6
36000,"2008",5.4
36000,"2009",8.3
36000,"2010",8.6
36000,"2011",8.3
36000,"2012",8.5
36000,"2013",7.7
36000,"2014",6.3
36000,"2015",5.3
36001,"2007",3.9
36001,"2008",4.9
36001,"2009",6.8
36001,"2010",7.0
36001,"2011",6.9
36001,"2012",7.1
36001,"2013",6.1
36001,"2014",4.9
36001,"2015",4.4
36003,"2007",5.5
36003,"2008",6.4
36003,"2009",8.7
36003,"2010",9.2
36003,"2011",8.9
36003,"2012",8.4
36003,"2013",7.5
36003,"2014",6.2
36003,"2015",5.8
36005,"2007",6.8
36005,"2008",7.6
36005,"2009",12.0
36005,"2010",12.0
36005,"2011",11.9
36005,"2012",12.4
36005,"2013",11.7
36005,"2014",9.7
36005,"2015",7.7
36007,"2007",4.4
36007,"2008",5.6
36007,"2009",8.2
36007,"2010",8.7
36007,"2011",8.6
36007,"2012",8.7
36007,"2013",7.8
36007,"2014",6.6
36007,"2015",6.0
36009,"2007",5.1
36009,"2008",6.1
36009,"2009",8.6
36009,"2010",9.5
36009,"2011",9.3
36009,"2012",9.3
36009,"2013",8.5
36009,"2014",7.0
36009,"2015",6.2
36011,"2007",4.4
36011,"2008",5.5
36011,"2009",8.3
36011,"2010",8.5
36011,"2011",8.1
36011,"2012",8.3
36011,"2013",7.4
36011,"2014",6.0
36011,"2015",5.4
36013,"2007",4.5
36013,"2008",5.5
36013,"2009",8.3
36013,"2010",8.9
36013,"2011",8.2
36013,"2012",8.5
36013,"2013",8.0
36013,"2014",6.8
36013,"2015",6.1
36015,"2007",4.6
36015,"2008",5.6
36015,"2009",8.9
36015,"2010",8.4
36015,"2011",7.8
36015,"2012",8.4
36015,"2013",7.9
36015,"2014",6.3
36015,"2015",5.9
36017,"2007",4.9
36017,"2008",6.4
36017,"2009",8.9
36017,"2010",9.2
36017,"2011",8.7
36017,"2012",8.6
36017,"2013",7.3
36017,"2014",6.2
36017,"2015",5.6
36019,"2007",5.6
36019,"2008",6.5
36019,"2009",9.3
36019,"2010",9.8
36019,"2011",9.6
36019,"2012",9.5
36019,"2013",8.3
36019,"2014",6.6
36019,"2015",5.9
36021,"2007",3.9
36021,"2008",4.8
36021,"2009",7.4
36021,"2010",7.3
36021,"2011",7.1
36021,"2012",7.0
36021,"2013",6.0
36021,"2014",4.7
36021,"2015",4.1
36023,"2007",5.2
36023,"2008",6.4
36023,"2009",9.1
36023,"2010",8.9
36023,"2011",8.5
36023,"2012",8.6
36023,"2013",7.7
36023,"2014",6.5
36023,"2015",5.9
36025,"2007",4.3
36025,"2008",6.0
36025,"2009",8.5
36025,"2010",8.8
36025,"2011",8.7
36025,"2012",8.8
36025,"2013",7.9
36025,"2014",6.6
36025,"2015",6.0
36027,"2007",3.9
36027,"2008",5.1
36027,"2009",7.7
36027,"2010",7.7
36027,"2011",7.5
36027,"2012",7.8
36027,"2013",6.7
36027,"2014",5.3
36027,"2015",4.6
36029,"2007",4.7
36029,"2008",5.7
36029,"2009",8.1
36029,"2010",8.3
36029,"2011",8.0
36029,"2012",8.3
36029,"2013",7.4
36029,"2014",6.1
36029,"2015",5.4
36031,"2007",5.7
36031,"2008",6.7
36031,"2009",9.1
36031,"2010",9.2
36031,"2011",9.1
36031,"2012",9.6
36031,"2013",8.3
36031,"2014",6.9
36031,"2015",6.1
36033,"2007",5.5
36033,"2008",6.9
36033,"2009",8.5
36033,"2010",9.0
36033,"2011",9.1
36033,"2012",9.6
36033,"2013",8.8
36033,"2014",7.2
36033,"2015",6.5
36035,"2007",5.4
36035,"2008",6.7
36035,"2009",9.6
36035,"2010",10.6
36035,"2011",10.6
36035,"2012",11.0
36035,"2013",9.5
36035,"2014",7.7
36035,"2015",6.6
36037,"2007",4.5
36037,"2008",5.6
36037,"2009",7.6
36037,"2010",8.0
36037,"2011",7.8
36037,"2012",7.9
36037,"2013",6.8
36037,"2014",5.5
36037,"2015",5.0
36039,"2007",4.8
36039,"2008",5.9
36039,"2009",8.3
36039,"2010",9.1
36039,"2011",9.4
36039,"2012",9.9
36039,"2013",8.8
36039,"2014",6.7
36039,"2015",5.7
36041,"2007",4.7
36041,"2008",6.2
36041,"2009",7.5
36041,"2010",9.8
36041,"2011",9.9
36041,"2012",10.7
36041,"2013",9.6
36041,"2014",7.4
36041,"2015",6.8
36043,"2007",4.9
36043,"2008",6.1
36043,"2009",8.0
36043,"2010",8.6
36043,"2011",8.7
36043,"2012",8.8
36043,"2013",7.8
36043,"2014",6.8
36043,"2015",6.3
36045,"2007",5.5
36045,"2008",6.8
36045,"2009",8.8
36045,"2010",9.3
36045,"2011",9.8
36045,"2012",9.9
36045,"2013",9.2
36045,"2014",7.6
36045,"2015",6.7
36047,"2007",5.4
36047,"2008",6.0
36047,"2009",9.9
36047,"2010",9.9
36047,"2011",9.6
36047,"2012",9.8
36047,"2013",9.3
36047,"2014",7.6
36047,"2015",5.9
36049,"2007",5.4
36049,"2008",6.7
36049,"2009",8.8
36049,"2010",9.1
36049,"2011",9.7
36049,"2012",10.0
36049,"2013",9.5
36049,"2014",7.8
36049,"2015",7.1
36051,"2007",4.9
36051,"2008",5.9
36051,"2009",8.4
36051,"2010",8.1
36051,"2011",7.6
36051,"2012",7.9
36051,"2013",7.0
36051,"2014",5.8
36051,"2015",5.4
36053,"2007",4.7
36053,"2008",5.7
36053,"2009",8.1
36053,"2010",8.3
36053,"2011",8.2
36053,"2012",8.5
36053,"2013",7.6
36053,"2014",6.4
36053,"2015",5.7
36055,"2007",4.4
36055,"2008",5.5
36055,"2009",7.8
36055,"2010",8.0
36055,"2011",7.7
36055,"2012",7.9
36055,"2013",7.0
36055,"2014",5.8
36055,"2015",5.2
36057,"2007",5.8
36057,"2008",7.1
36057,"2009",9.5
36057,"2010",10.1
36057,"2011",10.2
36057,"2012",10.4
36057,"2013",9.2
36057,"2014",7.5
36057,"2015",6.7
36059,"2007",3.7
36059,"2008",4.7
36059,"2009",6.9
36059,"2010",7.1
36059,"2011",6.8
36059,"2012",7.0
36059,"2013",5.9
36059,"2014",4.8
36059,"2015",4.3
36061,"2007",4.3
36061,"2008",4.9
36061,"2009",8.4
36061,"2010",8.6
36061,"2011",7.8
36061,"2012",8.0
36061,"2013",7.5
36061,"2014",6.1
36061,"2015",4.8
36063,"2007",5.3
36063,"2008",6.7
36063,"2009",9.3
36063,"2010",9.6
36063,"2011",9.1
36063,"2012",9.3
36063,"2013",8.5
36063,"2014",7.0
36063,"2015",6.2
36065,"2007",4.3
36065,"2008",5.4
36065,"2009",7.4
36065,"2010",7.6
36065,"2011",8.0
36065,"2012",8.3
36065,"2013",7.4
36065,"2014",6.1
36065,"2015",5.4
36067,"2007",4.1
36067,"2008",5.2
36067,"2009",7.6
36067,"2010",8.0
36067,"2011",7.7
36067,"2012",7.9
36067,"2013",6.8
36067,"2014",5.6
36067,"2015",5.0
36069,"2007",4.2
36069,"2008",5.2
36069,"2009",7.3
36069,"2010",7.4
36069,"2011",7.1
36069,"2012",7.3
36069,"2013",6.3
36069,"2014",5.2
36069,"2015",4.8
36071,"2007",4.3
36071,"2008",5.4
36071,"2009",7.8
36071,"2010",8.0
36071,"2011",7.7
36071,"2012",7.9
36071,"2013",6.8
36071,"2014",5.5
36071,"2015",4.7
36073,"2007",5.8
36073,"2008",6.9
36073,"2009",9.3
36073,"2010",9.6
36073,"2011",9.2
36073,"2012",9.7
36073,"2013",9.1
36073,"2014",7.7
36073,"2015",6.5
36075,"2007",5.6
36075,"2008",7.0
36075,"2009",9.8
36075,"2010",10.6
36075,"2011",10.8
36075,"2012",11.0
36075,"2013",9.9
36075,"2014",8.1
36075,"2015",7.2
36077,"2007",4.5
36077,"2008",5.7
36077,"2009",7.5
36077,"2010",7.6
36077,"2011",7.7
36077,"2012",7.9
36077,"2013",6.8
36077,"2014",5.7
36077,"2015",5.3
36079,"2007",3.4
36079,"2008",4.4
36079,"2009",6.7
36079,"2010",7.2
36079,"2011",7.0
36079,"2012",7.2
36079,"2013",6.1
36079,"2014",4.9
36079,"2015",4.3
36081,"2007",4.5
36081,"2008",5.0
36081,"2009",8.4
36081,"2010",8.6
36081,"2011",8.1
36081,"2012",8.3
36081,"2013",7.7
36081,"2014",6.3
36081,"2015",5.0
36083,"2007",4.3
36083,"2008",5.2
36083,"2009",7.4
36083,"2010",7.8
36083,"2011",7.6
36083,"2012",7.8
36083,"2013",6.6
36083,"2014",5.4
36083,"2015",4.7
36085,"2007",4.6
36085,"2008",5.1
36085,"2009",8.2
36085,"2010",9.4
36085,"2011",9.2
36085,"2012",9.4
36085,"2013",8.9
36085,"2014",7.4
36085,"2015",5.8
36087,"2007",3.9
36087,"2008",4.8
36087,"2009",6.9
36087,"2010",7.5
36087,"2011",7.1
36087,"2012",7.3
36087,"2013",6.3
36087,"2014",5.1
36087,"2015",4.6
36089,"2007",5.8
36089,"2008",7.1
36089,"2009",9.8
36089,"2010",10.3
36089,"2011",10.4
36089,"2012",10.2
36089,"2013",9.1
36089,"2014",7.8
36089,"2015",6.9
36091,"2007",3.7
36091,"2008",4.6
36091,"2009",6.3
36091,"2010",6.9
36091,"2011",6.7
36091,"2012",6.8
36091,"2013",5.8
36091,"2014",4.7
36091,"2015",4.2
36093,"2007",4.1
36093,"2008",5.1
36093,"2009",7.3
36093,"2010",7.6
36093,"2011",7.5
36093,"2012",7.7
36093,"2013",6.7
36093,"2014",5.4
36093,"2015",4.8
36095,"2007",5.8
36095,"2008",6.9
36095,"2009",8.9
36095,"2010",8.9
36095,"2011",9.0
36095,"2012",9.2
36095,"2013",8.1
36095,"2014",6.7
36095,"2015",5.8
36097,"2007",5.0
36097,"2008",5.8
36097,"2009",8.3
36097,"2010",9.1
36097,"2011",8.8
36097,"2012",9.4
36097,"2013",8.8
36097,"2014",7.0
36097,"2015",6.6
36099,"2007",4.4
36099,"2008",5.5
36099,"2009",7.6
36099,"2010",8.2
36099,"2011",7.9
36099,"2012",8.0
36099,"2013",6.9
36099,"2014",5.6
36099,"2015",5.2
36101,"2007",5.2
36101,"2008",6.1
36101,"2009",9.6
36101,"2010",9.6
36101,"2011",9.1
36101,"2012",9.4
36101,"2013",8.4
36101,"2014",6.9
36101,"2015",6.4
36103,"2007",3.9
36103,"2008",5.0
36103,"2009",7.3
36103,"2010",7.7
36103,"2011",7.6
36103,"2012",7.8
36103,"2013",6.6
36103,"2014",5.4
36103,"2015",4.8
36105,"2007",5.2
36105,"2008",6.5
36105,"2009",8.7
36105,"2010",8.9
36105,"2011",8.9
36105,"2012",9.1
36105,"2013",8.1
36105,"2014",6.6
36105,"2015",5.5
36107,"2007",4.7
36107,"2008",5.3
36107,"2009",8.1
36107,"2010",8.0
36107,"2011",7.7
36107,"2012",7.9
36107,"2013",7.1
36107,"2014",6.1
36107,"2015",5.6
36109,"2007",3.4
36109,"2008",4.1
36109,"2009",5.9
36109,"2010",6.2
36109,"2011",6.1
36109,"2012",6.1
36109,"2013",5.2
36109,"2014",4.4
36109,"2015",4.1
36111,"2007",4.3
36111,"2008",5.5
36111,"2009",7.7
36111,"2010",7.8
36111,"2011",7.8
36111,"2012",8.3
36111,"2013",7.1
36111,"2014",5.7
36111,"2015",4.9
36113,"2007",4.5
36113,"2008",5.6
36113,"2009",7.9
36113,"2010",9.0
36113,"2011",8.9
36113,"2012",9.2
36113,"2013",8.1
36113,"2014",6.6
36113,"2015",5.6
36115,"2007",4.1
36115,"2008",5.3
36115,"2009",7.4
36115,"2010",8.2
36115,"2011",8.1
36115,"2012",8.3
36115,"2013",7.5
36115,"2014",6.1
36115,"2015",5.1
36117,"2007",4.7
36117,"2008",5.9
36117,"2009",8.3
36117,"2010",8.9
36117,"2011",8.4
36117,"2012",8.6
36117,"2013",7.6
36117,"2014",6.2
36117,"2015",5.4
36119,"2007",3.7
36119,"2008",4.8
36119,"2009",7.1
36119,"2010",7.4
36119,"2011",7.1
36119,"2012",7.3
36119,"2013",6.3
36119,"2014",5.1
36119,"2015",4.6
36121,"2007",4.9
36121,"2008",6.2
36121,"2009",9.0
36121,"2010",9.5
36121,"2011",8.7
36121,"2012",8.9
36121,"2013",7.9
36121,"2014",6.5
36121,"2015",5.7
36123,"2007",4.2
36123,"2008",4.9
36123,"2009",6.7
36123,"2010",7.4
36123,"2011",7.5
36123,"2012",7.8
36123,"2013",6.8
36123,"2014",5.6
36123,"2015",5.0
37000,"2007",4.7
37000,"2008",6.1
37000,"2009",10.6
37000,"2010",10.9
37000,"2011",10.3
37000,"2012",9.3
37000,"2013",7.9
37000,"2014",6.3
37000,"2015",5.7
37001,"2007",5.1
37001,"2008",6.4
37001,"2009",11.7
37001,"2010",10.9
37001,"2011",9.7
37001,"2012",8.5
37001,"2013",7.2
37001,"2014",5.7
37001,"2015",5.3
37003,"2007",5.2
37003,"2008",7.0
37003,"2009",13.9
37003,"2010",13.1
37003,"2011",11.3
37003,"2012",9.6
37003,"2013",7.7
37003,"2014",5.6
37003,"2015",5.0
37005,"2007",5.2
37005,"2008",7.4
37005,"2009",11.8
37005,"2010",12.0
37005,"2011",12.2
37005,"2012",10.4
37005,"2013",8.8
37005,"2014",6.8
37005,"2015",6.2
37007,"2007",7.3
37007,"2008",8.8
37007,"2009",14.8
37007,"2010",14.1
37007,"2011",12.3
37007,"2012",10.9
37007,"2013",9.4
37007,"2014",7.1
37007,"2015",6.6
37009,"2007",5.0
37009,"2008",6.7
37009,"2009",12.0
37009,"2010",11.8
37009,"2011",10.9
37009,"2012",10.4
37009,"2013",9.1
37009,"2014",6.8
37009,"2015",6.0
37011,"2007",4.7
37011,"2008",5.7
37011,"2009",9.2
37011,"2010",10.8
37011,"2011",11.1
37011,"2012",10.6
37011,"2013",8.9
37011,"2014",6.5
37011,"2015",6.0
37013,"2007",5.6
37013,"2008",7.1
37013,"2009",11.4
37013,"2010",11.7
37013,"2011",11.1
37013,"2012",10.6
37013,"2013",9.5
37013,"2014",7.3
37013,"2015",6.6
37015,"2007",5.6
37015,"2008",7.6
37015,"2009",10.9
37015,"2010",11.8
37015,"2011",12.1
37015,"2012",11.4
37015,"2013",10.0
37015,"2014",7.9
37015,"2015",7.3
37017,"2007",6.2
37017,"2008",7.7
37017,"2009",12.2
37017,"2010",13.3
37017,"2011",13.4
37017,"2012",12.7
37017,"2013",11.5
37017,"2014",9.3
37017,"2015",8.0
37019,"2007",4.5
37019,"2008",6.3
37019,"2009",10.7
37019,"2010",12.5
37019,"2011",12.2
37019,"2012",11.2
37019,"2013",9.7
37019,"2014",7.9
37019,"2015",7.2
37021,"2007",3.5
37021,"2008",4.7
37021,"2009",8.3
37021,"2010",8.5
37021,"2011",7.9
37021,"2012",7.2
37021,"2013",5.9
37021,"2014",4.7
37021,"2015",4.3
37023,"2007",6.0
37023,"2008",8.1
37023,"2009",14.1
37023,"2010",12.9
37023,"2011",11.4
37023,"2012",9.8
37023,"2013",8.2
37023,"2014",6.2
37023,"2015",5.7
37025,"2007",4.4
37025,"2008",5.7
37025,"2009",11.0
37025,"2010",11.5
37025,"2011",10.4
37025,"2012",9.0
37025,"2013",7.6
37025,"2014",5.8
37025,"2015",5.2
37027,"2007",7.1
37027,"2008",7.7
37027,"2009",15.0
37027,"2010",14.8
37027,"2011",13.2
37027,"2012",11.6
37027,"2013",9.5
37027,"2014",7.2
37027,"2015",6.3
37029,"2007",4.0
37029,"2008",5.4
37029,"2009",8.4
37029,"2010",8.4
37029,"2011",8.6
37029,"2012",7.8
37029,"2013",7.1
37029,"2014",6.1
37029,"2015",5.8
37031,"2007",4.0
37031,"2008",5.3
37031,"2009",8.7
37031,"2010",9.6
37031,"2011",9.7
37031,"2012",8.9
37031,"2013",7.7
37031,"2014",6.2
37031,"2015",5.9
37033,"2007",6.7
37033,"2008",8.0
37033,"2009",12.5
37033,"2010",13.2
37033,"2011",11.8
37033,"2012",10.6
37033,"2013",9.0
37033,"2014",7.2
37033,"2015",6.4
37035,"2007",5.5
37035,"2008",7.1
37035,"2009",14.0
37035,"2010",13.1
37035,"2011",11.7
37035,"2012",10.1
37035,"2013",8.5
37035,"2014",6.3
37035,"2015",5.6
37037,"2007",3.8
37037,"2008",4.9
37037,"2009",7.9
37037,"2010",8.6
37037,"2011",8.1
37037,"2012",7.8
37037,"2013",6.2
37037,"2014",4.9
37037,"2015",4.8
37039,"2007",6.2
37039,"2008",9.1
37039,"2009",15.3
37039,"2010",12.9
37039,"2011",11.8
37039,"2012",10.9
37039,"2013",9.2
37039,"2014",7.1
37039,"2015",6.5
37041,"2007",6.1
37041,"2008",8.6
37041,"2009",11.8
37041,"2010",12.0
37041,"2011",12.1
37041,"2012",10.9
37041,"2013",9.8
37041,"2014",7.9
37041,"2015",7.2
37043,"2007",4.0
37043,"2008",6.4
37043,"2009",11.7
37043,"2010",12.5
37043,"2011",11.5
37043,"2012",10.3
37043,"2013",8.7
37043,"2014",6.5
37043,"2015",6.1
37045,"2007",6.0
37045,"2008",8.2
37045,"2009",15.1
37045,"2010",14.8
37045,"2011",12.4
37045,"2012",11.0
37045,"2013",9.5
37045,"2014",7.3
37045,"2015",6.5
37047,"2007",5.4
37047,"2008",7.7
37047,"2009",12.9
37047,"2010",13.4
37047,"2011",13.4
37047,"2012",12.2
37047,"2013",10.3
37047,"2014",8.5
37047,"2015",7.6
37049,"2007",4.3
37049,"2008",5.9
37049,"2009",10.4
37049,"2010",10.7
37049,"2011",10.6
37049,"2012",9.5
37049,"2013",8.6
37049,"2014",6.9
37049,"2015",6.1
37051,"2007",5.3
37051,"2008",6.1
37051,"2009",8.9
37051,"2010",10.1
37051,"2011",10.5
37051,"2012",10.5
37051,"2013",9.6
37051,"2014",8.0
37051,"2015",7.4
37053,"2007",3.2
37053,"2008",4.3
37053,"2009",6.9
37053,"2010",8.9
37053,"2011",9.1
37053,"2012",8.5
37053,"2013",7.8
37053,"2014",6.3
37053,"2015",5.9
37055,"2007",4.9
37055,"2008",6.3
37055,"2009",10.1
37055,"2010",12.1
37055,"2011",13.0
37055,"2012",12.3
37055,"2013",11.0
37055,"2014",8.4
37055,"2015",7.5
37057,"2007",5.6
37057,"2008",7.1
37057,"2009",12.8
37057,"2010",12.3
37057,"2011",11.0
37057,"2012",9.7
37057,"2013",8.2
37057,"2014",6.3
37057,"2015",5.5
37059,"2007",4.9
37059,"2008",6.0
37059,"2009",11.3
37059,"2010",11.8
37059,"2011",10.6
37059,"2012",9.0
37059,"2013",7.4
37059,"2014",5.8
37059,"2015",5.0
37061,"2007",4.4
37061,"2008",5.8
37061,"2009",9.4
37061,"2010",9.3
37061,"2011",9.5
37061,"2012",9.1
37061,"2013",7.9
37061,"2014",6.4
37061,"2015",5.8
37063,"2007",3.8
37063,"2008",4.7
37063,"2009",7.8
37063,"2010",8.2
37063,"2011",8.1
37063,"2012",7.4
37063,"2013",6.2
37063,"2014",5.1
37063,"2015",5.0
37065,"2007",7.5
37065,"2008",10.1
37065,"2009",15.8
37065,"2010",15.7
37065,"2011",15.5
37065,"2012",14.3
37065,"2013",12.9
37065,"2014",10.3
37065,"2015",9.6
37067,"2007",4.4
37067,"2008",5.6
37067,"2009",9.5
37067,"2010",10.1
37067,"2011",9.8
37067,"2012",8.8
37067,"2013",7.5
37067,"2014",6.0
37067,"2015",5.5
37069,"2007",4.4
37069,"2008",6.2
37069,"2009",10.3
37069,"2010",10.9
37069,"2011",10.7
37069,"2012",9.7
37069,"2013",8.2
37069,"2014",6.5
37069,"2015",5.9
37071,"2007",5.7
37071,"2008",7.5
37071,"2009",13.8
37071,"2010",13.5
37071,"2011",11.9
37071,"2012",10.4
37071,"2013",8.9
37071,"2014",6.8
37071,"2015",6.0
37073,"2007",4.3
37073,"2008",5.3
37073,"2009",7.4
37073,"2010",8.0
37073,"2011",8.2
37073,"2012",7.6
37073,"2013",6.9
37073,"2014",5.9
37073,"2015",5.5
37075,"2007",7.1
37075,"2008",10.6
37075,"2009",17.1
37075,"2010",17.6
37075,"2011",18.0
37075,"2012",17.6
37075,"2013",15.2
37075,"2014",13.3
37075,"2015",12.1
37077,"2007",5.1
37077,"2008",6.7
37077,"2009",10.5
37077,"2010",9.7
37077,"2011",8.9
37077,"2012",8.0
37077,"2013",6.8
37077,"2014",5.4
37077,"2015",5.0
37079,"2007",5.4
37079,"2008",6.5
37079,"2009",10.4
37079,"2010",10.1
37079,"2011",9.6
37079,"2012",8.6
37079,"2013",7.8
37079,"2014",6.2
37079,"2015",5.5
37081,"2007",4.7
37081,"2008",6.0
37081,"2009",10.6
37081,"2010",11.1
37081,"2011",10.5
37081,"2012",9.5
37081,"2013",8.2
37081,"2014",6.5
37081,"2015",5.9
37083,"2007",6.4
37083,"2008",8.9
37083,"2009",13.6
37083,"2010",14.7
37083,"2011",14.6
37083,"2012",13.5
37083,"2013",11.7
37083,"2014",9.6
37083,"2015",8.9
37085,"2007",4.8
37085,"2008",6.6
37085,"2009",11.4
37085,"2010",11.3
37085,"2011",11.4
37085,"2012",10.6
37085,"2013",9.2
37085,"2014",7.3
37085,"2015",6.7
37087,"2007",4.0
37087,"2008",5.6
37087,"2009",9.6
37087,"2010",10.3
37087,"2011",10.1
37087,"2012",9.1
37087,"2013",7.8
37087,"2014",5.8
37087,"2015",5.2
37089,"2007",3.5
37089,"2008",4.7
37089,"2009",8.8
37089,"2010",9.1
37089,"2011",8.5
37089,"2012",7.4
37089,"2013",6.2
37089,"2014",5.0
37089,"2015",4.7
37091,"2007",5.2
37091,"2008",6.6
37091,"2009",9.6
37091,"2010",10.6
37091,"2011",11.3
37091,"2012",10.7
37091,"2013",9.4
37091,"2014",7.4
37091,"2015",7.1
37093,"2007",5.1
37093,"2008",5.7
37093,"2009",8.0
37093,"2010",10.1
37093,"2011",10.9
37093,"2012",10.6
37093,"2013",9.8
37093,"2014",8.3
37093,"2015",8.1
37095,"2007",5.7
37095,"2008",6.9
37095,"2009",8.7
37095,"2010",11.1
37095,"2011",13.4
37095,"2012",13.4
37095,"2013",11.5
37095,"2014",9.2
37095,"2015",9.1
37097,"2007",4.6
37097,"2008",6.4
37097,"2009",12.7
37097,"2010",12.9
37097,"2011",11.4
37097,"2012",9.9
37097,"2013",8.3
37097,"2014",6.3
